,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip
3800,417838.0,4.0,2.5,2530,5048,2.0,0,0,3,2530,0,7,0,336474.9118055521,98038
3801,399895.0,4.0,2.5,2701,4500,2.0,0,0,3,2701,0,7,0,299340.44276556815,98092
3802,825000.0,4.0,2.75,3990,6637,2.0,0,0,3,3990,0,18,0,660759.1481777306,98053
3803,300000.0,4.0,2.5,2303,3826,2.0,0,0,3,2303,0,15,0,299340.44276556815,98092
3804,640000.0,2.0,2.25,1540,965,3.0,0,0,3,1540,0,14,0,556957.0433985672,98122
3805,460000.0,3.0,2.5,1450,1053,2.0,0,0,3,940,510,13,0,556957.0433985672,98107
3806,525000.0,2.0,2.5,1160,1458,2.0,0,0,3,1040,120,9,109,556957.0433985672,98119
3807,499990.0,4.0,2.75,2910,6334,2.0,0,0,3,2910,0,8,98,399565.70666666003,98045
3808,1020000.0,4.0,3.5,3770,8501,2.0,0,0,3,3770,0,13,0,627816.9280368324,98033
3809,675000.0,5.0,2.25,2900,10300,1.0,0,0,3,1450,1450,36,0,800504.1475768297,98006
3810,512031.0,3.0,1.75,1540,3000,1.0,0,2,3,770,770,101,42,556957.0433985672,98117
3811,310000.0,2.0,1.0,700,3000,1.0,0,0,4,700,0,103,47,556957.0433985672,98103
3812,1075000.0,3.0,2.5,3280,10302,1.0,0,0,3,1680,1600,51,7,556957.0433985672,98115
3813,255000.0,4.0,2.0,2430,8960,1.0,0,0,3,1430,1000,61,9,556957.0433985672,98178
3814,435000.0,3.0,2.5,1900,7984,2.0,0,0,3,1900,0,28,0,481441.8939393939,98011
3815,453000.0,3.0,2.0,1660,15050,1.0,0,0,3,1260,400,38,12,627816.9280368324,98034
3816,260000.0,4.0,2.0,1620,7992,2.0,0,0,4,1620,0,46,0,297370.12097782607,98031
3817,659000.0,4.0,2.0,2090,10800,1.0,0,0,4,2090,0,70,22,1010374.806584358,98040
3818,223000.0,3.0,2.0,1110,7231,1.0,0,0,4,1110,0,30,0,297370.12097782607,98031
3819,851000.0,5.0,3.25,3760,9792,2.0,0,0,3,2550,1210,37,0,800504.1475768297,98006
3820,605000.0,3.0,2.25,2080,12134,1.0,0,0,4,1530,550,48,0,660759.1481777306,98052
3821,895000.0,4.0,2.25,1950,5950,1.0,0,0,3,1330,620,74,9,556957.0433985672,98109
3822,519000.0,5.0,2.25,2570,13054,1.0,0,1,3,1470,1100,71,29,506793.05555555556,98166
3823,535000.0,3.0,1.75,2330,12141,1.0,0,0,3,1390,940,38,12,609565.0217391305,98072
3824,489000.0,3.0,3.0,3700,10375,2.0,0,0,3,3700,0,39,0,245290.62068965516,98188
3825,250000.0,3.0,2.25,1920,7738,1.0,0,0,3,1520,400,56,28,348947.2484985,98148
3826,580000.0,3.0,2.25,1900,3960,1.5,0,0,3,1200,700,116,11,556957.0433985672,98122
3827,1038000.0,4.0,1.75,1440,13296,1.0,0,0,4,1440,0,54,0,800504.1475768297,98004
3828,605000.0,4.0,2.25,2940,48788,1.0,0,0,5,1520,1420,60,0,447494.0404040303,98028
3829,599950.0,4.0,3.5,2500,3080,2.0,0,0,3,1810,690,13,0,660759.1481777306,98052
3830,700000.0,3.0,2.5,2490,23891,2.0,0,0,3,2490,0,28,0,660759.1481777306,98053
3831,480000.0,3.0,2.0,1470,10052,1.0,0,0,4,1470,0,65,0,556957.0433985672,98125
3832,329950.0,4.0,2.5,2120,4558,2.0,0,0,3,2120,0,19,0,336474.9118055521,98038
3833,250000.0,3.0,1.75,1200,24805,1.0,0,0,3,1200,0,37,0,297370.12097782607,98031
3834,345000.0,5.0,2.5,2450,6994,2.0,0,0,3,2450,0,19,0,297370.12097782607,98030
3835,175000.0,4.0,2.5,1780,6000,2.0,0,0,3,1780,0,30,0,304992.54679803445,98198
3836,185000.0,5.0,1.0,1590,6700,1.5,0,0,3,1090,500,79,22,556957.0433985672,98146
3837,411000.0,4.0,2.0,2370,76665,2.0,0,0,4,2370,0,43,21,299340.44276556815,98001
3838,690000.0,3.0,1.5,1760,4000,2.0,0,0,3,1760,0,99,13,556957.0433985672,98102
3839,265000.0,4.0,3.0,1940,8170,1.0,0,0,4,1940,0,73,0,420392.3640469756,98155
3840,720000.0,4.0,3.0,3550,12327,1.5,0,0,4,2180,1370,31,0,481441.8939393939,98011
3841,256000.0,4.0,2.5,2050,5787,2.0,0,0,3,2050,0,19,0,304992.54679803445,98198
3842,255000.0,4.0,2.25,1680,3179,2.0,0,0,3,1680,0,19,0,299340.44276556815,98092
3843,540000.0,3.0,2.25,1320,1800,2.0,0,0,3,1320,0,27,0,556957.0433985672,98122
3844,481015.0,3.0,2.25,1550,5511,2.0,0,0,3,1550,0,34,21,627816.9280368324,98033
3845,575000.0,3.0,1.75,2680,8625,1.0,0,0,5,1590,1090,47,0,596163.7474747486,98027
3846,339950.0,3.0,2.5,2390,34041,1.0,0,0,3,1840,550,37,0,297370.12097782607,98042
3847,475000.0,4.0,2.5,2040,7260,2.0,0,0,4,2040,0,58,0,420392.3640469756,98133
3848,732000.0,3.0,3.75,2670,6517,2.5,0,4,4,2020,650,44,0,556957.0433985672,98126
3849,860000.0,4.0,1.75,1880,3720,1.5,0,0,4,1880,0,97,0,556957.0433985672,98109
3850,389000.0,4.0,1.75,2400,7700,1.5,0,0,4,1500,900,94,0,556957.0433985672,98133
3851,645000.0,3.0,1.75,2270,11472,1.0,0,0,4,1370,900,65,0,556957.0433985672,98177
3852,475000.0,4.0,2.5,1850,5444,2.0,0,0,5,1850,0,40,0,627816.9280368324,98034
3853,550000.0,4.0,2.75,2160,5005,1.0,0,0,3,1430,730,34,21,556957.0433985672,98115
3854,305000.0,2.0,1.0,2160,12960,1.0,0,0,3,1360,800,53,24,308290.0689655172,98168
3855,782000.0,2.0,1.5,1570,3600,1.5,0,2,4,1320,250,115,31,556957.0433985672,98119
3856,545000.0,3.0,2.0,1340,7200,1.5,0,0,4,1340,0,98,0,556957.0433985672,98118
3857,394500.0,4.0,2.5,3002,6042,2.0,0,0,3,3002,0,17,18,297370.12097782607,98031
3858,600000.0,5.0,2.0,2190,9072,1.0,0,0,5,1110,1080,56,0,660759.1481777306,98052
3859,1300000.0,4.0,1.75,2610,21600,1.0,0,0,4,2610,0,55,0,926822.2222222222,98004
3860,300000.0,2.0,1.0,1010,11919,1.0,0,0,3,1010,0,74,9,420392.3640469756,98155
3861,330000.0,4.0,2.5,2105,6093,2.0,0,0,3,2105,0,18,0,297370.12097782607,98042
3862,723000.0,4.0,2.25,2430,4748,1.5,0,0,3,1630,800,93,67,556957.0433985672,98116
3864,480000.0,5.0,2.5,2160,7737,2.0,0,0,3,2160,0,23,15,536305.2957746478,98065
3865,496000.0,2.0,1.0,900,9260,1.0,0,0,3,900,0,75,0,556957.0433985672,98107
3866,625000.0,3.0,3.0,1820,1641,3.0,0,0,3,1540,280,15,0,556957.0433985672,98119
3867,475000.0,4.0,2.0,2100,13468,1.0,0,0,5,1050,1050,59,0,556957.0433985672,98125
3868,275250.0,3.0,2.25,1520,7199,2.0,0,0,4,1520,0,29,0,336474.9118055521,98038
3869,253000.0,2.0,1.0,1310,7128,1.0,0,0,4,940,370,41,0,297370.12097782607,98031
3870,630000.0,4.0,2.5,2190,9880,1.0,0,0,4,1410,780,42,0,627816.9280368324,98033
3871,660500.0,5.0,2.5,2950,5500,1.5,0,0,5,1720,1230,103,0,556957.0433985672,98144
3872,262000.0,5.0,1.0,1870,7800,1.0,0,0,3,1580,290,59,18,556957.0433985672,98168
3873,2147500.0,3.0,3.5,4660,5500,2.0,0,4,5,3040,1620,112,33,556957.0433985672,98102
3874,552000.0,3.0,2.5,1840,9900,1.0,0,0,3,1840,0,43,0,800504.1475768297,98007
3875,1411600.0,2.0,2.5,3180,9400,2.0,0,4,5,2610,570,36,0,800504.1475768297,98006
3876,736000.0,2.0,1.0,1500,4000,1.0,0,0,3,1100,400,88,0,556957.0433985672,98109
3877,355000.0,3.0,1.75,1730,7416,1.5,0,0,3,1730,0,67,16,420392.3640469756,98133
3878,305000.0,3.0,1.0,1580,7424,1.0,0,0,3,1010,570,59,18,377040.96632902045,98058
3879,484998.0,4.0,2.5,1540,1870,2.0,0,0,3,1540,0,7,0,596163.7474747486,98029
3880,1054690.0,4.0,3.5,3390,3979,2.0,0,0,3,2610,780,7,0,556957.0433985672,98199
3881,334500.0,2.0,1.5,830,1858,2.0,0,0,3,830,0,16,0,556957.0433985672,98144
3882,475000.0,4.0,2.75,2620,6178,2.0,0,0,3,2620,0,8,98,399565.70666666003,98045
3883,309780.0,3.0,2.5,2242,4500,2.0,0,0,3,2242,0,7,0,299340.44276556815,98092
3884,795000.0,4.0,2.5,2890,7798,2.0,0,0,3,2890,0,16,0,800504.1475768297,98006
3885,274500.0,3.0,2.25,1450,4050,2.0,0,0,3,1450,0,11,0,336474.9118055521,98038
3886,265050.0,2.0,1.5,800,2119,2.0,0,0,3,800,0,13,0,556957.0433985672,98106
3887,567500.0,3.0,2.5,2280,2502,2.0,0,0,3,1880,400,15,0,596163.7474747486,98027
3888,915000.0,3.0,4.5,3850,62726,2.0,0,0,3,3120,730,8,98,660759.1481777306,98053
3889,285000.0,5.0,2.5,2270,6300,2.0,0,0,3,2270,0,26,0,299340.44276556815,98092
3890,445838.0,3.0,2.5,2250,5692,2.0,0,0,3,2250,0,21,0,556957.0433985672,98146
3891,304900.0,4.0,1.75,2600,11325,1.0,0,0,4,1610,990,52,0,297370.12097782607,98031
3892,940000.0,4.0,2.0,2490,9525,2.0,0,0,5,2490,0,53,0,1010374.806584358,98040
3893,1127000.0,4.0,2.5,3160,8281,2.0,0,0,4,3160,0,26,0,627816.9280368324,98033
3894,835000.0,4.0,4.25,4930,25714,2.0,0,0,3,4930,0,16,0,299340.44276556815,98092
3895,290000.0,3.0,1.0,1440,11250,1.0,0,0,3,1440,0,54,10,377040.96632902045,98055
3896,250000.0,3.0,1.75,1770,8868,1.0,0,0,4,1770,0,62,0,299340.44276556815,98002
3897,342000.0,4.0,2.5,2300,6448,2.0,0,0,3,2300,0,20,0,297370.12097782607,98030
3898,1012000.0,4.0,2.5,2980,16263,2.0,0,0,3,2980,0,32,0,800504.1475768297,98006
3899,400000.0,4.0,2.25,2230,7200,1.0,0,0,4,1300,930,58,0,420392.3640469756,98133
3900,312500.0,3.0,1.75,1830,7969,1.0,0,0,3,930,900,71,13,377040.96632902045,98055
3901,267000.0,3.0,1.0,1740,10875,1.0,0,0,4,1020,720,59,0,308290.0689655172,98188
3902,575000.0,3.0,1.75,1530,6743,1.0,0,0,3,1410,120,66,16,556957.0433985672,98116
3903,810000.0,3.0,1.5,1520,9041,1.0,0,0,4,1520,0,67,42,800504.1475768297,98004
3904,850000.0,3.0,2.5,3230,5000,2.0,0,2,5,2430,800,76,0,556957.0433985672,98117
3905,1015000.0,3.0,3.25,3620,4000,2.0,0,0,3,2730,890,16,0,556957.0433985672,98199
3906,1100000.0,4.0,3.75,5070,60123,2.0,0,0,3,5070,0,21,0,660759.1481777306,98053
3907,240000.0,3.0,1.75,1570,8750,1.0,0,0,3,1570,0,61,9,348947.2484985,98148
3908,198000.0,4.0,1.75,2080,7200,1.0,0,0,4,1050,1030,55,0,299340.44276556815,98001
3909,565000.0,4.0,2.5,2230,8624,1.0,0,0,4,1430,800,52,0,660759.1481777306,98052
3910,1195000.0,5.0,3.0,3420,18129,2.0,0,0,3,2540,880,69,16,1010374.806584358,98040
3911,340000.0,8.0,2.75,2790,6695,1.0,0,0,3,1470,1320,44,17,420392.3640469756,98133
3912,815000.0,4.0,2.5,3150,4203,2.0,0,0,3,3150,0,19,0,627816.9280368324,98033
3913,1875000.0,4.0,3.25,3930,10929,2.0,0,0,3,3930,0,15,0,800504.1475768297,98004
3914,588000.0,5.0,3.0,2190,4900,2.0,0,0,5,1490,700,81,0,556957.0433985672,98117
3915,280500.0,4.0,2.5,1890,6962,2.0,0,0,3,1890,0,24,0,299340.44276556815,98092
3916,390000.0,4.0,2.0,1900,76877,1.0,0,0,3,1900,0,17,18,297370.12097782607,98042
3917,509000.0,2.0,1.5,1930,3521,2.0,0,0,3,1930,0,32,0,800504.1475768297,98007
3918,490600.0,3.0,2.5,3316,11447,2.0,0,0,3,3316,0,35,0,289887.70398969593,98023
3919,650000.0,3.0,1.5,1380,4500,1.0,0,0,5,1380,0,61,0,1010374.806584358,98040
3920,715000.0,3.0,4.0,2080,2250,3.0,0,4,3,2080,0,24,0,556957.0433985672,98103
3921,529950.0,3.0,1.0,1240,5000,1.5,0,0,5,1240,0,112,33,556957.0433985672,98107
3922,265000.0,3.0,1.0,1020,8610,1.0,0,0,5,1020,0,62,0,377040.96632902045,98056
3923,1755000.0,3.0,2.0,2360,4800,2.0,0,0,3,2360,0,112,7,556957.0433985672,98112
3924,1140000.0,3.0,2.5,2780,33503,1.5,0,1,4,2110,670,52,0,677072.282288299,98075
3925,610000.0,3.0,2.0,2300,13418,1.0,0,0,3,1430,870,66,16,800504.1475768297,98004
3926,554729.0,4.0,2.5,2020,4350,2.0,0,0,5,1730,290,78,0,556957.0433985672,98199
3927,395000.0,5.0,1.75,1840,10453,1.0,0,2,3,1360,480,73,27,348947.2484985,98166
3928,341000.0,3.0,1.0,1390,4814,1.5,0,0,3,1390,0,113,33,556957.0433985672,98115
3929,264500.0,4.0,2.25,2060,11385,1.0,0,0,4,1200,860,59,0,289887.70398969593,98023
3930,395000.0,4.0,2.75,2640,35070,1.5,0,0,3,2640,0,58,13,297370.12097782607,98031
3931,640000.0,3.0,2.25,1980,10115,1.0,0,0,3,1980,0,62,32,800504.1475768297,98005
3932,430000.0,3.0,1.5,1810,5080,1.0,0,0,3,1030,780,63,17,556957.0433985672,98115
3933,410000.0,4.0,2.5,1700,9000,1.0,0,0,5,1700,0,49,0,627816.9280368324,98034
3934,220000.0,4.0,1.0,1200,6000,1.5,0,0,3,1200,0,98,23,556957.0433985672,98106
3935,1625000.0,4.0,3.25,2980,3600,2.0,0,0,3,2150,830,22,0,556957.0433985672,98112
3936,405500.0,2.0,2.75,1350,1252,2.0,0,0,3,1120,230,15,0,556957.0433985672,98136
3937,633000.0,4.0,2.5,2360,10000,1.0,0,3,3,1980,380,44,17,556957.0433985672,98126
3938,295950.0,2.0,1.0,1190,6200,1.0,0,0,3,1190,0,73,27,420392.3640469756,98133
3939,1042031.0,4.0,5.0,4110,43560,2.0,0,0,4,4110,0,43,21,800504.1475768297,98005
3940,605000.0,4.0,2.5,2800,10786,1.0,0,0,3,1420,1380,51,7,800504.1475768297,98008
3941,255000.0,2.0,1.5,920,1598,2.0,0,0,3,920,0,26,0,556957.0433985672,98133
3942,474000.0,3.0,1.75,1530,8000,2.0,0,0,3,1530,0,43,0,660759.1481777306,98052
3943,370000.0,2.0,1.0,860,5040,1.0,0,0,3,860,0,65,20,556957.0433985672,98117
3944,288000.0,3.0,2.5,1520,3593,2.0,0,0,3,1520,0,17,18,336474.9118055521,98038
3945,100000.0,2.0,0.75,660,5240,1.0,0,0,4,660,0,109,32,297370.12097782607,98032
3946,1150000.0,5.0,2.5,3580,8921,2.0,0,0,3,3580,0,21,0,627816.9280368324,98033
3947,600000.0,5.0,2.25,3000,13899,2.0,0,0,4,3000,0,46,0,660759.1481777306,98052
3948,515000.0,5.0,3.25,2740,9629,1.0,0,0,5,1390,1350,44,0,481441.8939393939,98011
3949,345000.0,4.0,2.5,2040,5523,2.0,0,0,3,2040,0,22,0,348947.2484985,98148
3950,975000.0,6.0,2.75,2520,54160,2.0,1,4,3,2520,0,67,16,556957.0433985672,98146
3951,850000.0,3.0,2.0,2470,8800,2.0,0,0,3,2470,0,60,17,1010374.806584358,98040
3952,439990.0,3.0,2.5,1930,1348,2.0,0,0,3,1300,630,16,0,556957.0433985672,98199
3953,554950.0,3.0,2.5,2950,10254,2.0,0,0,3,2950,0,15,0,377040.96632902045,98059
3954,605000.0,3.0,2.5,2610,6405,2.0,0,0,3,2610,0,20,0,536305.2957746478,98065
3955,609000.0,3.0,1.75,1630,1526,3.0,0,0,3,1630,0,7,0,556957.0433985672,98103
3956,425000.0,3.0,1.5,1400,1022,3.0,0,0,3,1400,0,14,0,556957.0433985672,98115
3957,399900.0,2.0,1.75,1410,1005,1.5,0,0,3,900,510,10,0,596163.7474747486,98029
3958,1025000.0,4.0,3.5,4370,10860,2.0,0,0,3,4370,0,13,0,377040.96632902045,98059
3960,519995.0,4.0,3.0,2590,6160,2.0,0,0,3,2590,0,7,0,377040.96632902045,98059
3961,625000.0,3.0,1.5,1300,7200,1.0,0,0,5,1300,0,61,0,627816.9280368324,98033
3962,600000.0,3.0,2.5,2320,7609,2.0,0,0,3,2320,0,18,0,596163.7474747486,98027
3963,1200000.0,4.0,2.5,2700,4275,2.0,0,0,3,2700,0,17,18,556957.0433985672,98115
3964,1738000.0,4.0,2.25,2920,6513,2.0,0,0,4,2260,660,84,0,556957.0433985672,98112
3965,671000.0,4.0,3.0,3130,5700,1.5,0,0,3,1750,1380,68,0,556957.0433985672,98115
3966,459500.0,3.0,1.75,1470,4950,1.0,0,0,3,1030,440,37,0,556957.0433985672,98133
3967,499000.0,3.0,2.5,1540,1326,3.0,0,0,3,1390,150,26,0,556957.0433985672,98119
3968,1280000.0,4.0,2.5,3160,4620,1.5,0,4,3,2020,1140,104,16,556957.0433985672,98116
3969,395000.0,3.0,1.75,1480,7700,1.0,0,0,3,1480,0,46,0,627816.9280368324,98034
3970,861990.0,5.0,2.75,3595,5639,2.0,0,0,3,3595,0,7,0,660759.1481777306,98053
3971,382500.0,2.0,1.0,1190,4440,1.0,0,0,3,1190,0,40,8,556957.0433985672,98125
3972,404950.0,4.0,2.25,2340,217014,1.0,0,0,4,2340,0,39,10,299340.44276556815,98092
3973,530000.0,3.0,1.75,1320,2500,1.0,0,0,3,870,450,103,0,556957.0433985672,98105
3974,195000.0,2.0,1.0,1190,27007,1.0,0,0,4,1190,0,111,0,596163.7474747486,98027
3975,747500.0,4.0,2.25,2350,18600,2.0,0,0,4,2350,0,44,0,447494.0404040303,98028
3976,199990.0,3.0,1.0,1100,8560,1.0,0,0,3,1100,0,60,17,289887.70398969593,98023
3977,548800.0,4.0,1.0,1660,4704,1.5,0,0,3,1260,400,91,24,556957.0433985672,98115
3978,870000.0,4.0,3.0,3040,36246,1.5,0,0,3,2680,360,98,7,677072.282288299,98074
3979,588000.0,3.0,2.0,1860,4777,2.0,0,0,5,1860,0,113,0,556957.0433985672,98115
3980,775000.0,4.0,3.25,4100,241322,2.0,0,0,3,2500,1600,40,8,609565.0217391305,98072
3981,670000.0,6.0,3.0,4050,36171,2.0,0,0,4,2620,1430,51,0,596163.7474747486,98027
3982,445000.0,2.0,2.0,1240,2500,2.0,0,0,3,1240,0,36,0,556957.0433985672,98117
3983,300000.0,4.0,3.0,2200,10800,1.0,0,0,3,2200,0,61,9,377040.96632902045,98058
3984,480000.0,3.0,2.25,1680,9090,1.0,0,0,4,1130,550,62,0,800504.1475768297,98008
3985,300000.0,3.0,1.0,930,5160,1.5,0,0,5,930,0,102,87,556957.0433985672,98106
3986,360000.0,3.0,1.5,1800,22000,2.0,0,0,3,1800,0,90,0,308290.0689655172,98168
3987,527000.0,6.0,3.5,3000,8401,1.0,0,0,3,1500,1500,42,7,556957.0433985672,98125
3988,875000.0,3.0,1.5,1820,12686,1.0,0,0,4,1820,0,69,0,800504.1475768297,98004
3989,266000.0,4.0,2.25,1995,7102,2.0,0,0,4,1995,0,40,0,289887.70398969593,98023
3990,866000.0,4.0,3.25,3990,9786,2.0,0,0,3,3990,0,17,18,660759.1481777306,98053
3991,335950.0,2.0,1.5,800,5192,1.0,0,0,5,800,0,70,0,556957.0433985672,98146
3992,215000.0,3.0,1.0,960,9563,1.0,0,0,5,960,0,54,0,289887.70398969593,98023
3993,481000.0,4.0,2.5,2286,8269,2.0,0,0,3,2286,0,19,0,377040.96632902045,98056
3994,320000.0,3.0,1.75,2220,11646,1.0,0,0,3,1270,950,71,16,447494.0404040303,98028
3995,295000.0,3.0,1.75,1940,7500,1.5,0,0,4,1940,0,103,36,307614.58333332144,98022
3996,295000.0,3.0,1.5,1640,7222,2.0,0,0,4,1640,0,113,0,556957.0433985672,98108
3997,320000.0,3.0,1.0,1120,10576,1.0,0,0,4,1120,0,52,0,609565.0217391305,98077
3998,780000.0,4.0,2.0,2600,4800,1.0,0,2,3,1400,1200,68,0,556957.0433985672,98119
3999,437500.0,3.0,2.0,1490,4800,2.0,0,0,5,1490,0,73,36,556957.0433985672,98117
4000,443000.0,5.0,1.75,1650,3000,1.5,0,0,3,1650,0,119,0,556957.0433985672,98144
4001,575000.0,4.0,2.5,2400,6137,2.0,0,0,3,2400,0,31,12,677072.282288299,98074
4002,245000.0,2.0,1.0,1500,6685,1.0,0,0,3,1190,310,95,18,556957.0433985672,98133
4003,450000.0,3.0,2.5,1990,12793,2.0,0,0,3,1990,0,28,0,447494.0404040303,98028
4004,536000.0,2.0,1.5,1130,746,2.0,0,0,3,1030,100,12,0,556957.0433985672,98107
4005,685000.0,3.0,3.25,2030,11070,2.0,0,0,4,2030,0,41,0,660759.1481777306,98052
4006,373000.0,4.0,1.75,1590,7920,2.0,0,0,4,1590,0,61,20,420392.3640469756,98133
4007,450000.0,3.0,1.75,1480,8394,1.0,0,0,4,1480,0,50,0,660759.1481777306,98052
4008,645000.0,4.0,2.5,2690,18653,2.0,0,0,3,2690,0,36,0,677072.282288299,98074
4009,1275000.0,3.0,2.5,3870,46609,2.0,0,3,3,3870,0,24,0,800504.1475768297,98008
4010,230000.0,3.0,1.0,1390,6000,1.0,0,0,3,1390,0,67,16,377040.96632902045,98056
4011,593000.0,3.0,2.75,1830,1850,2.0,0,0,3,1690,140,10,0,596163.7474747486,98027
4012,558000.0,2.0,2.0,1580,5750,1.0,0,0,5,790,790,111,0,556957.0433985672,98116
4013,538250.0,3.0,2.25,2590,15229,2.0,0,3,3,2590,0,37,0,304992.54679803445,98198
4014,475000.0,5.0,2.5,2510,8050,1.0,0,0,4,1490,1020,44,0,627816.9280368324,98034
4015,209950.0,3.0,1.5,1180,7300,1.0,0,0,4,1180,0,53,0,299340.44276556815,98002
4016,410000.0,3.0,2.25,1450,19206,2.0,0,0,3,1450,0,32,0,677072.282288299,98074
4017,1636000.0,3.0,2.5,3110,6765,2.0,0,1,4,2550,560,75,32,556957.0433985672,98115
4018,670000.0,5.0,2.5,2860,68519,2.0,0,0,5,2860,0,63,0,536305.2957746478,98065
4019,821000.0,3.0,2.75,2760,8476,1.0,0,0,4,1690,1070,54,0,1010374.806584358,98040
4020,665000.0,5.0,2.0,2800,17788,1.0,0,0,4,1400,1400,58,0,627816.9280368324,98033
4021,339000.0,3.0,2.5,1450,3748,2.0,0,0,3,1450,0,17,18,536305.2957746478,98065
4022,631500.0,4.0,2.0,2530,5650,1.5,0,0,4,1910,620,111,0,556957.0433985672,98116
4023,570000.0,3.0,2.0,1640,2808,1.0,0,3,4,820,820,97,0,556957.0433985672,98144
4024,437000.0,3.0,1.75,2220,17568,1.0,0,0,4,2220,0,54,0,609565.0217391305,98072
4025,542500.0,3.0,2.5,2040,10086,2.0,0,0,3,2040,0,34,21,660759.1481777306,98052
4026,229500.0,3.0,1.0,1230,6000,1.0,0,0,4,1230,0,54,0,299340.44276556815,98002
4027,170500.0,2.0,1.0,1060,7700,1.0,0,0,3,820,240,40,8,377040.96632902045,98055
4028,391500.0,3.0,2.5,1920,9625,2.0,0,0,3,1920,0,28,0,399565.70666666003,98045
4029,296475.0,3.0,2.5,1520,4170,2.0,0,0,3,1520,0,17,18,336474.9118055521,98038
4030,1450000.0,4.0,3.25,3770,4103,2.0,0,0,5,2710,1060,96,0,556957.0433985672,98109
4031,888550.0,3.0,2.5,3540,38322,2.0,0,0,3,3540,0,32,0,660759.1481777306,98053
4032,1360000.0,4.0,3.0,5430,108900,2.0,0,0,4,5430,0,34,0,660759.1481777306,98053
4033,328000.0,3.0,2.0,2250,7904,1.5,0,0,3,2250,0,23,15,299340.44276556815,98001
4034,300000.0,4.0,2.5,2090,5195,2.0,0,0,3,2090,0,14,0,297370.12097782607,98031
4035,500000.0,3.0,2.5,1720,3012,2.0,0,0,3,1720,0,10,0,556957.0433985672,98133
4036,494815.0,3.0,2.5,1910,2091,2.0,0,0,3,1910,0,7,0,596163.7474747486,98029
4037,378000.0,3.0,2.5,1601,2491,3.0,0,0,3,1536,65,14,0,556957.0433985672,98125
4038,505000.0,2.0,2.25,1060,1209,2.0,0,0,3,940,120,15,0,556957.0433985672,98102
4039,680000.0,4.0,2.75,2330,3920,2.0,0,0,3,2330,0,16,0,596163.7474747486,98029
4040,351999.0,3.0,2.5,2370,4200,2.0,0,0,3,2370,0,7,0,336474.9118055521,98038
4041,510000.0,3.0,2.5,1420,1237,3.0,0,0,3,1420,0,7,0,556957.0433985672,98107
4042,1300000.0,4.0,2.25,2360,4000,2.0,0,0,3,2360,0,8,98,556957.0433985672,98112
4043,374000.0,2.0,1.5,1260,1575,2.0,0,0,3,1260,0,20,0,556957.0433985672,98144
4044,509900.0,3.0,2.5,3030,9053,2.0,0,0,3,3030,0,12,0,377040.96632902045,98059
4045,230000.0,3.0,1.75,1140,1201,2.0,0,0,3,1140,0,7,0,556957.0433985672,98108
4046,527700.0,5.0,2.5,2820,9375,1.0,0,0,4,1550,1270,53,0,800504.1475768297,98006
4047,438000.0,2.0,2.0,1270,1372,3.0,0,0,3,1270,0,21,0,556957.0433985672,98115
4048,900000.0,3.0,2.5,3180,12600,2.0,0,0,4,3180,0,43,21,677072.282288299,98074
4049,1131000.0,3.0,2.25,2790,13791,1.0,0,3,3,2790,0,15,0,506793.05555555556,98166
4050,439000.0,4.0,2.25,2570,9503,2.0,0,0,3,2570,0,41,0,481441.8939393939,98011
4051,315000.0,2.0,1.0,1080,2674,1.0,0,0,4,720,360,102,36,556957.0433985672,98108
4052,765000.0,4.0,4.0,3010,7221,2.0,0,0,3,3010,0,17,18,677072.282288299,98075
4053,332000.0,3.0,2.25,2120,14915,1.0,0,0,3,1720,400,42,7,299340.44276556815,98001
4054,600000.0,3.0,2.25,1900,46609,1.5,0,0,4,1440,460,52,0,609565.0217391305,98072
4055,378500.0,3.0,2.5,2860,43821,2.0,0,0,4,2860,0,31,0,299340.44276556815,98092
4056,190000.0,3.0,1.0,910,10575,1.0,0,0,4,910,0,53,0,289887.70398969593,98003
4057,645000.0,4.0,2.5,2850,37522,2.0,0,0,3,2850,0,34,21,677072.282288299,98075
4058,780000.0,2.0,2.5,2560,2500,2.0,0,0,5,1690,870,120,0,556957.0433985672,98112
4059,370000.0,3.0,1.75,1570,16817,2.0,0,0,3,1570,0,39,0,399565.70666666003,98045
4060,875000.0,4.0,3.5,3110,108464,2.0,0,2,4,3110,0,42,0,677072.282288299,98075
4061,1049000.0,4.0,3.75,4740,126759,2.0,0,0,4,4740,0,30,0,596163.7474747486,98027
4062,479000.0,3.0,1.0,1340,13750,1.0,0,0,4,1340,0,66,12,800504.1475768297,98006
4063,245000.0,4.0,2.25,2600,6390,1.0,0,0,3,1390,1210,43,0,289887.70398969593,98023
4064,542000.0,3.0,1.75,1070,8030,1.0,0,0,3,1070,0,55,7,660759.1481777306,98052
4065,557500.0,3.0,2.25,1820,9670,2.0,0,0,3,1820,0,37,0,660759.1481777306,98052
4066,480000.0,2.0,1.0,1060,3040,1.0,0,0,3,860,200,97,10,556957.0433985672,98103
4067,330000.0,3.0,2.25,2220,4060,1.0,0,0,3,1330,890,28,0,556957.0433985672,98118
4068,160000.0,3.0,1.0,1350,8700,1.5,0,0,3,1350,0,79,22,245290.62068965516,98188
